name,description,latitude,longitude
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">17008 S 27TH LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.292084,-112.120352
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2015 E DALEY LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.692202,-112.039072
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4649 E WAYLAND RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.39442,-111.980939
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">925 W PEORIA AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.58217,-112.086109
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1621 N 52ND DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.466536,-112.172906
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">20660 N 40TH ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.67535,-111.996391
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">6830 S 8TH ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.384177,-112.06222
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">6617 W JOHNSON ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.386498,-112.711862
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1412 W LIBBY ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.648183,-112.090526
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">6206 W WOLF ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.505844,-112.190334
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">5817 N CANYON DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.522268,-112.014655
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">823 W LYDIA LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.387279,-112.08292
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4625 W THOMAS RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.480347,-112.15878
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2724 E CULVER ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.463116,-112.023348
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1137 N 61ST AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.461205,-112.19025
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3643 W JOAN DE ARC AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.607203,-112.137572
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2422 W OLD PAINT TR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.800355,-112.111907
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2032 N 31ST AVE, PHOENIX, arizona</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.470511,-112.125768
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8309 W HIGHLAND AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.50547,-112.238154
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">27901 N 23RD DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.738003,-112.108773
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">14407 N 41ST DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.61638,-112.146667
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4046 N 78TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.493966,-112.227889
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4121 E CATALINA DR, PHOENIX, arizona</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.481464,-111.992921
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1606 W KEIM DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.526621,-112.093641
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4051 E MOUNTAIN VISTA DR, PHOENIX, arizona</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.301372,-111.994649
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3017 W PALM LN, PHOENIX, arizona</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.46956,-112.123985
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2812 W ADAMS ST, PHOENIX, arizona</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.449163,-112.120397
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">10427 W DEVONSHIRE AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.495506,-112.284139
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">5501 W VERNON AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.473981,-112.177858
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3021 E WELDON AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.49077,-112.01696
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">15631 N 14TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.628463,-112.090897
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1528 E SAN MIGUEL AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.51966,-112.04906
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">10032 N 16TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.576745,-112.09468
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3430 W LOS GATOS DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.68675,-112.13295
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2131 W PIERSON ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.507771,-112.104803
